"NUM","antiguedad","depto.group","sexo","municipio","edo.civil.fit","sueldo","puesto","edad.fit","estudios","ingreso","rango.edad","meses.antiguedad","grupo.puesto","nivel.critico","cambios.depto","reingresos","cambios.sueldo","sueldo.min","sueldo.max","aumento","dias.para.aumento"
8464,1655,"MONTADO","femenino","LEON",3,1150,"ALIMENTAR BANDA",22,"Preparatoria",2012-07-02,3,55,"PRELIMINAR A-B",2,0,3,2,950,1150,200,715
8466,6,"MONTADO","femenino","LEON",3,800,"PRELIMINAR B",23,"Secundaria",2012-07-03,3,0,"PRELIMINAR A-B",2,0,1,0,800,800,0,0
8468,1030,"MONTADO","femenino","SILAO",3,1150,"RESANAR",24,"Secundaria",2014-03-19,3,34,"PRELIMINAR C",5,5,13,4,900,1150,250,1240
8470,1289,"PESPUNTE","femenino","LEON",3,1150,"C-PESPUNTADOR",19,"Secundaria",2013-07-03,2,42,"PESPUNTADOR C",4,6,11,4,453.32,1200,746.68,1149
8471,10,"AVIO","femenino","LEON",3,900,"PRELIMINAR B",21,"Secundaria",2013-01-21,3,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8472,524,"PREPARADO","femenino","LEON",3,910,"PRELIMINAR A",20,"Secundaria",2012-07-10,2,17,"PRELIMINAR A-B",2,6,13,4,453.32,910,456.68,455
8474,219,"PESPUNTE","masculino","LEON",4,1000,"COMODIN",23,"Secundaria",2013-05-13,3,7,"CRITICO",0,4,9,3,453.32,1000,546.68,294
8475,168,"PREPARADO","femenino","LEON",3,0,"PRELIMINAR B",21,"Secundaria",2012-07-25,3,5,"PRELIMINAR A-B",2,1,3,1,850,900,50,21
8485,606,"MONTADO","masculino","SILAO",3,950,"RAYADOR",21,"Secundaria",2012-07-09,3,20,"PRELIMINAR C",5,0,1,0,950,950,0,0
8492,57,"MANUALIDADES","femenino","LEON",3,453.32,"PRELIMINAR C",21,"Secundaria",2013-02-19,3,1,"PRELIMINAR C",5,1,2,0,453.32,453.32,0,0
8499,800,"PESPUNTE","masculino","LEON",1,1700,"PESPUNTADOR A",41,"Secundaria",2012-07-16,5,26,"PESPUNTADOR A-B",1,3,7,1,1550,1700,150,553
8500,330,"PREPARADO","masculino","LEON",1,1600,"REBAJADOR",33,"Primaria",2015-06-17,4,11,"REBAJADOR",3,2,6,4,453.32,1600,1146.68,1050
8502,74,"PESPUNTE","femenino","LEON",1,850,"PRELIMINAR B",28,"Primaria",2012-07-16,3,2,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8503,49,"PESPUNTE","masculino","LEON",1,1600,"PESPUNTADOR A",32,"Primaria",2013-03-06,4,1,"PESPUNTADOR A-B",1,0,4,1,453.32,1600,1146.68,30
8505,154,"PREPARADO","masculino","LEON",3,1500,"PESPUNTADOR A",25,"Primaria",2012-07-11,3,5,"PESPUNTADOR A-B",1,0,2,1,1500,1700,200,70
8506,161,"PREPARADO","masculino","LEON",2,1400,"PESPUNTADOR B",50,"Secundaria",2012-07-12,5,5,"PESPUNTADOR A-B",1,1,2,1,1400,1800,400,1
8507,335,"PESPUNTE","masculino","LEON",1,1540,"PESPUNTADOR A",24,"Primaria",2013-05-08,3,11,"PESPUNTADOR A-B",1,4,5,0,1540,1540,0,0
8509,517,"PESPUNTE","masculino","LEON",1,1800,"PESPUNTADOR A",42,"Secundaria",2012-07-17,5,17,"PESPUNTADOR A-B",1,8,12,1,453.32,1800,1346.68,350
8512,200,"MANUALIDADES","femenino","LEON",3,471.03,"PRELIMINAR C",19,"Secundaria",2014-01-20,2,6,"PRELIMINAR C",5,1,3,1,471.03,800,328.97,463
8514,31,"MONTADO","masculino","SILAO",3,1100,"DESBASURAR",19,"Secundaria",2015-07-27,2,1,"PRELIMINAR C",5,1,2,1,950,1100,150,504
8516,809,"MONTADO","masculino","LEON",4,1100,"EMBARRADOR SUELA",34,"Primaria",2012-10-15,4,26,"PRELIMINAR C",5,0,3,2,900,1100,200,624
8518,95,"MONTADO","femenino","LEON",1,850,"PRELIMINAR B",25,"Primaria",2012-07-16,3,3,"PRELIMINAR A-B",2,1,3,1,750,850,100,35
8521,681,"AVIO","masculino","SILAO",3,1050,"FORRADOR",20,"Secundaria",2014-05-07,2,22,"PRELIMINAR C",5,1,4,2,850,1050,200,580
8527,38,"MONTADO","femenino","LEON",3,900,"PRELIMINAR B",30,"Secundaria",2014-04-28,3,1,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8534,128,"PESPUNTE","masculino","LEON",1,1700,"PESPUNTADOR A",41,"Primaria",2012-07-24,5,4,"PESPUNTADOR A-B",1,0,1,0,1700,1700,0,0
8535,35,"CORTE","masculino","LEON",4,850,"PRELIMINAR B",38,"Secundaria",2012-07-18,4,1,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8536,2,"PREPARADO","masculino","LEON",1,453.32,"PESPUNTADOR A",44,"Primaria",2013-02-26,5,0,"PESPUNTADOR A-B",1,1,2,1,453.32,1600,1146.68,139
8539,219,"PREPARADO","femenino","LEON",3,910,"PRELIMINAR A",27,"Primaria",2012-07-24,3,7,"PRELIMINAR A-B",2,0,2,1,800,910,110,176
8541,17,"MONTADO","masculino","LEON",4,1800,"PIOCHERO",36,"Secundaria",2012-07-24,4,0,"PESPUNTADOR A-B",1,0,1,0,1800,1800,0,0
8542,1634,"PREPARADO","masculino","LEON",4,1800,"REBAJADOR",25,"Secundaria",2012-07-23,3,54,"REBAJADOR",3,0,5,2,1500,1800,300,1469
8543,105,"PESPUNTE","masculino","LEON",1,900,"PRELIMINAR B",31,"Secundaria",2012-08-08,4,3,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8546,248,"MONTADO","femenino","LEON",3,1200,"ADORNADORA",30,"Primaria",2016-05-09,3,8,"PRELIMINAR A-B",2,0,2,1,1050,1200,150,791
8548,4,"PREPARADO","femenino","LEON",3,800,"PRELIMINAR B",21,"Primaria",2012-08-20,3,0,"PRELIMINAR A-B",2,0,1,0,800,800,0,0
8549,1634,"MONTADO","masculino","LEON",3,1300,"ALIMENTAR BANDA",50,"Primaria",2012-07-23,5,54,"PRELIMINAR A-B",2,1,4,1,1100,1300,200,546
8550,142,"MONTADO","masculino","LEON",3,1100,"MONTADOR DE LADOS",22,"Secundaria",2012-07-23,3,4,"CRITICO",0,0,1,0,1100,1100,0,0
8551,317,"MONTADO","masculino","LEON",1,900,"PRELIMINAR A",34,"Primaria",2012-07-23,4,10,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8552,2,"PREPARADO","masculino","LEON",3,1500,"CORTADOR",22,"Secundaria",2013-05-28,3,0,"CORTADOR",3,0,1,0,1500,1500,0,0
8553,22,"PREPARADO","femenino","LEON",2,850,"ADORNADORA",41,"Ninguno",2012-07-19,5,0,"PRELIMINAR A-B",2,1,2,0,850,850,0,0
8554,1,"MONTADO","masculino","LEON",3,900,"EMBARRADOR SUELA",34,"Ninguno",2012-08-23,4,0,"PRELIMINAR C",5,0,1,0,900,900,0,0
8561,527,"PESPUNTE","masculino","LEON",1,1600,"COMODIN CORTE",24,"Secundaria",2015-08-04,3,17,"CRITICO",0,5,14,7,800,1600,800,1316
8562,1627,"PESPUNTE","masculino","LEON",3,1650,"A-PESPUNTADOR",20,"Secundaria",2012-07-30,2,54,"PESPUNTADOR A-B",1,4,12,5,850,1650,800,1491
8563,58,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR B",21,"Secundaria",2014-11-19,3,1,"PRELIMINAR A-B",2,3,4,1,800,900,100,735
8566,905,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR B",20,"Secundaria",2012-07-31,2,30,"PRELIMINAR A-B",2,3,4,0,900,900,0,0
8570,6,"CORTE","masculino","LEON",1,1400,"CORTADOR",44,"Ninguno",2012-08-25,5,0,"CORTADOR",3,0,1,0,1400,1400,0,0
8571,101,"AVIO","masculino","LEON",3,1000,"EMBARRADOR SUELA",26,"Ninguno",2015-11-09,3,3,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
8572,127,"CORTE","masculino","LEON",1,1400,"CORTADOR",40,"Primaria",2012-07-31,4,4,"CORTADOR",3,0,1,0,1400,1400,0,0
8575,174,"PREPARADO","femenino","LEON",3,0,"PRELIMINAR C",20,"Secundaria",2012-07-26,2,5,"PRELIMINAR C",5,0,1,0,750,750,0,0
8582,218,"MONTADO","femenino","LEON",2,900,"PRELIMINAR B",38,"Secundaria",2012-07-25,4,7,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8584,274,"MONTADO","masculino","LEON",4,1100,"REB PUNTA-TALON",33,"Ninguno",2016-01-05,4,9,"PRELIMINAR C",5,2,5,2,1100,1300,200,1449
8586,10,"PREPARADO","masculino","LEON",1,1400,"REBAJADOR",35,"Ninguno",2012-07-31,4,0,"REBAJADOR",3,0,1,0,1400,1400,0,0
8592,18,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR A",20,"Secundaria",2012-08-06,2,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8595,87,"MONTADO","femenino","LEON",3,800,"PRELIMINAR C",20,"Secundaria",2013-01-07,2,2,"PRELIMINAR C",5,1,2,0,800,800,0,0
8601,18,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR B",21,"Secundaria",2012-08-27,3,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8602,3,"CORTE","femenino","LEON",3,800,"PRELIMINAR C",21,"Secundaria",2012-08-07,3,0,"PRELIMINAR C",5,0,1,0,800,800,0,0
8604,66,"PESPUNTE","masculino","LEON",3,850,"PRELIMINAR B",20,"Primaria",2012-08-07,2,2,"PRELIMINAR A-B",2,1,2,0,850,850,0,0
8605,87,"CORTE","masculino","LEON",3,900,"PRELIMINAR B",23,"Primaria",2012-08-07,3,2,"PRELIMINAR A-B",2,0,2,1,800,900,100,14
8606,127,"PREPARADO","masculino","LEON",1,1400,"PESPUNTADOR B",45,"Secundaria",2012-08-07,5,4,"PESPUNTADOR A-B",1,0,2,1,1200,1400,200,28
8607,42,"MONTADO","masculino","LEON",1,1200,"EMBARRADOR SUELA",21,"Primaria",2013-11-05,3,1,"PRELIMINAR C",5,0,3,2,900,1200,300,301
8609,353,"MONTADO","femenino","LEON",3,900,"PRELIMINAR A",20,"Secundaria",2013-04-08,2,11,"PRELIMINAR A-B",2,0,2,1,850,900,50,7
8611,38,"MONTADO","masculino","LEON",3,800,"PRELIMINAR C",22,"Secundaria",2012-08-07,3,1,"PRELIMINAR C",5,0,1,0,800,800,0,0
8612,128,"MONTADO","femenino","LEON",2,900,"PRELIMINAR B",33,"Primaria",2012-08-06,4,4,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8613,173,"MONTADO","masculino","LEON",1,800,"FIJAR",32,"Primaria",2012-08-03,4,5,"PRELIMINAR C",5,0,1,0,800,800,0,0
8614,55,"MONTADO","masculino","LEON",4,950,"PRELIMINAR A",20,"Secundaria",2013-02-28,2,1,"PRELIMINAR A-B",2,0,1,0,950,950,0,0
8615,3,"CORTE","femenino","LEON",3,800,"PRELIMINAR B",23,"Primaria",2012-08-07,3,0,"PRELIMINAR A-B",2,0,1,0,800,800,0,0
8619,16,"MONTADO","femenino","LEON",3,900,"ADORNADORA",23,"Secundaria",2013-03-19,3,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8625,92,"CORTE","masculino","LEON",3,900,"PRELIMINAR B",20,"Secundaria",2012-08-14,2,3,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8626,213,"MONTADO","femenino","LEON",3,850,"PRELIMINAR B",20,"Secundaria",2013-01-15,2,7,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8628,463,"PESPUNTE","femenino","LEON",1,1000,"EMPALMADORA",40,"Primaria",2014-09-17,4,15,"PRELIMINAR A-B",2,2,3,0,1000,1000,0,0
8631,1278,"PESPUNTE","masculino","LEON",4,1800,"PESPUNTADOR A",48,"Primaria",2012-08-13,5,42,"PESPUNTADOR A-B",1,6,14,0,1800,1800,0,0
8633,1346,"PESPUNTE","femenino","SILAO",3,1150,"PRELIMINAR A",23,"Primaria",2012-08-14,3,44,"PRELIMINAR A-B",2,2,5,1,1000,1150,150,252
8636,2,"PREPARADO","masculino","LEON",1,1400,"PESPUNTADOR B",27,"Ninguno",2012-08-08,3,0,"PESPUNTADOR A-B",1,0,1,0,1400,1400,0,0
8637,48,"PESPUNTE","masculino","LEON",4,1600,"PESPUNTADOR A",30,"Primaria",2012-08-09,3,1,"PESPUNTADOR A-B",1,1,2,1,1500,1600,100,14
8638,124,"PESPUNTE","masculino","LEON",1,1800,"PESPUNTADOR A",42,"Secundaria",2012-08-10,5,4,"PESPUNTADOR A-B",1,0,1,0,1800,1800,0,0
8641,1368,"PESPUNTE","masculino","LEON",1,1700,"A-PESPUNTADOR",34,"Secundaria",2013-04-15,4,45,"PESPUNTADOR A-B",1,10,19,3,453.32,1700,1246.68,1141
8642,248,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",20,"Secundaria",2013-08-26,2,8,"PRELIMINAR A-B",2,1,2,1,850,900,50,280
8644,6,"PESPUNTE","femenino","LEON",3,453.32,"EMPALMADORA",24,"Ninguno",2013-04-04,3,0,"PRELIMINAR A-B",2,0,2,1,453.32,900,446.68,76
8648,7,"PESPUNTE","masculino","LEON",4,1560,"PESPUNTADOR A",27,"Secundaria",2013-04-10,3,0,"PESPUNTADOR A-B",1,1,2,1,1560,1700,140,238
8650,295,"MONTADO","femenino","SILAO",3,850,"PRELIMINAR C",21,"Secundaria",2013-01-15,3,9,"PRELIMINAR C",5,0,1,0,850,850,0,0
8651,489,"PREPARADO","masculino","SILAO",3,453.32,"PESPUNTADOR C",23,"Secundaria",2012-08-14,3,16,"PESPUNTADOR C",4,4,9,2,453.32,1000,546.68,279
8652,2,"PREPARADO","masculino","SILAO",3,850,"PRELIMINAR C",21,"Secundaria",2014-08-06,3,0,"PRELIMINAR C",5,1,2,0,850,850,0,0
8655,120,"MONTADO","masculino","SILAO",4,1100,"EMBARRADOR ZAPATO",26,"Primaria",2012-08-14,3,4,"PRELIMINAR C",5,0,1,0,1100,1100,0,0
8656,1077,"MONTADO","masculino","LEON",1,1400,"FIJAR",43,"Primaria",2014-01-31,5,35,"PRELIMINAR C",5,1,5,3,1000,1400,400,1365
8657,260,"MONTADO","masculino","LEON",3,900,"ALIMENTAR BANDA",20,"Secundaria",2012-10-09,2,8,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8659,6,"MONTADO","masculino","LEON",4,1450,"PEGADOR",38,"Secundaria",2015-03-13,4,0,"CRITICO",0,0,1,0,1450,1450,0,0
8665,47,"MONTADO","masculino","LEON",3,950,"PRELIMINAR A",4,"Secundaria",2013-05-01,1,1,"PRELIMINAR A-B",2,1,3,1,850,950,100,210
8668,57,"MONTADO","masculino","LEON",1,900,"FIJAR",29,"Primaria",2012-10-16,3,1,"PRELIMINAR C",5,0,1,0,900,900,0,0
8673,149,"MONTADO","masculino","LEON",3,1400,"EMPACADOR",28,"Secundaria",2012-08-13,3,4,"PRELIMINAR C",5,0,2,1,1250,1400,150,27
8676,1330,"PESPUNTE","masculino","LEON",1,1700,"PESPUNTADOR A",39,"Secundaria",2012-08-17,4,44,"PESPUNTADOR A-B",1,2,6,2,1700,2000,300,1155
8677,581,"PESPUNTE","masculino","LEON",1,1700,"PESPUNTADOR A",28,"Secundaria",2012-08-17,3,19,"PESPUNTADOR A-B",1,3,5,0,1700,1700,0,0
8680,856,"PESPUNTE","femenino","SILAO",3,1000,"PESPUNTADOR C",24,"Primaria",2012-08-20,3,28,"PESPUNTADOR C",4,2,5,1,900,1000,100,161
8682,77,"PESPUNTE","femenino","LEON",4,850,"PRELIMINAR B",20,"Primaria",2013-05-22,2,2,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8684,618,"PREPARADO","masculino","LEON",3,1400,"PESPUNTADOR C",21,"Secundaria",2013-05-29,3,20,"PESPUNTADOR C",4,0,1,0,1400,1400,0,0
8686,42,"PESPUNTE","femenino","SILAO",3,453.32,"PRELIMINAR B",21,"Secundaria",2013-09-25,3,1,"PRELIMINAR A-B",2,2,4,1,453.32,910,456.68,21
8687,226,"PESPUNTE","femenino","LEON",3,800,"PRELIMINAR C",21,"Secundaria",2012-08-20,3,7,"PRELIMINAR C",5,0,1,0,800,800,0,0
8689,31,"PESPUNTE","masculino","LEON",3,1540,"PESPUNTADOR A",25,"Primaria",2013-05-27,3,1,"PESPUNTADOR A-B",1,1,2,1,1350,1540,190,267
8690,21,"PREPARADO","masculino","LEON",3,1500,"PESPUNTADOR A",29,"Primaria",2012-08-17,3,0,"PESPUNTADOR A-B",1,0,1,0,1500,1500,0,0
8692,821,"CORTE","masculino","LEON",3,1500,"CORTADOR FLASH",21,"Secundaria",2014-10-14,3,27,"CORTADOR",3,4,10,5,800,1500,700,1415
8698,109,"MONTADO","masculino","LEON",3,850,"PRELIMINAR B",25,"Primaria",2013-01-28,3,3,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8700,995,"MONTADO","masculino","SILAO",3,1200,"PEGADOR",20,"Secundaria",2012-08-21,2,33,"CRITICO",0,0,4,3,900,1200,300,105
8701,210,"MONTADO","masculino","SILAO",3,850,"PRELIMINAR C",20,"Secundaria",2012-08-15,2,7,"PRELIMINAR C",5,0,1,0,850,850,0,0
8703,36,"MONTADO","femenino","LEON",3,900,"PRELIMINAR B",19,"Ninguno",2016-08-30,2,1,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8705,384,"MONTADO","masculino","LEON",3,1100,"RAYADOR",20,"Primaria",2012-08-16,2,12,"PRELIMINAR C",5,0,3,2,900,1100,200,14
8706,1031,"MONTADO","masculino","LEON",3,1300,"ENTACONADOR",20,"Primaria",2012-08-16,2,34,"CRITICO",0,3,9,3,800,1300,500,938
8724,1398,"MONTADO","femenino","SILAO",3,1050,"APLICAR CREMA",22,"Preparatoria",2012-08-24,3,46,"PRELIMINAR C",5,0,2,1,950,1050,100,308
8725,4,"MONTADO","masculino","LEON",4,1400,"MONTADOR DE LADOS",41,"Primaria",2014-08-07,5,0,"CRITICO",0,0,1,0,1400,1400,0,0
8729,224,"MONTADO","masculino","SILAO",1,1200,"RAYADOR",30,"Secundaria",2012-08-23,3,7,"PRELIMINAR C",5,0,1,0,1200,1200,0,0
8731,989,"AVIO","femenino","LEON",3,850,"PRELIMINAR B",24,"Secundaria",2012-08-22,3,32,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8738,31,"PREPARADO","masculino","LEON",4,800,"CORTADOR LASSER",27,"Secundaria",2012-08-28,3,1,"CORTADOR",3,0,1,0,800,800,0,0
8740,37,"MONTADO","masculino","SILAO",1,800,"PRELIMINAR B",22,"Secundaria",2012-08-22,3,1,"PRELIMINAR A-B",2,0,1,0,800,800,0,0
8742,165,"MONTADO","masculino","LEON",3,1500,"COMODIN",25,"Secundaria",2015-11-26,3,5,"CRITICO",0,1,2,1,1300,1500,200,1133
8752,56,"PESPUNTE","femenino","LEON",4,453.32,"EMPALMADORA",22,"Secundaria",2013-05-16,3,1,"PRELIMINAR A-B",2,0,2,1,453.32,910,456.68,35
8753,136,"MONTADO","masculino","LEON",3,1200,"EMBARRADOR SUELA",21,"Primaria",2015-12-07,3,4,"PRELIMINAR C",5,1,2,1,800,1200,400,1183
8754,533,"PREPARADO","femenino","LEON",3,900,"PRELIMINAR A",23,"Secundaria",2014-01-23,3,17,"PRELIMINAR A-B",2,2,6,3,453.32,910,456.68,371
8757,56,"PREPARADO","femenino","LEON",3,900,"PRELIMINAR B",20,"Secundaria",2015-11-18,2,1,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8760,28,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",20,"Ninguno",2014-02-05,2,0,"PRELIMINAR A-B",2,1,3,2,453.32,900,446.68,232
8761,88,"MONTADO","femenino","LEON",3,900,"ADORNADORA",20,"Secundaria",2013-04-01,2,2,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8762,367,"MONTADO","femenino","LEON",3,900,"PRELIMINAR B",30,"Secundaria",2012-09-04,3,12,"PRELIMINAR A-B",2,2,4,0,900,900,0,0
8764,12,"MONTADO","masculino","LEON",3,1100,"COMODIN",30,"Ninguno",2013-04-12,3,0,"CRITICO",0,0,1,0,1100,1100,0,0
8765,27,"MONTADO","masculino","LEON",1,1100,"MONTADOR DE LADOS",33,"Primaria",2012-08-30,4,0,"CRITICO",0,0,1,0,1100,1100,0,0
8770,213,"AVIO","femenino","LEON",3,900,"PRELIMINAR B",20,"Secundaria",2014-10-28,2,7,"PRELIMINAR A-B",2,2,4,1,850,900,50,832
8773,597,"MONTADO","femenino","LEON",3,900,"PRELIMINAR C",24,"Secundaria",2012-09-04,3,19,"PRELIMINAR C",5,1,2,0,900,900,0,0
8775,22,"MONTADO","femenino","LEON",3,800,"PRELIMINAR C",23,"Secundaria",2012-09-04,3,0,"PRELIMINAR C",5,0,1,0,800,800,0,0
8778,7,"MONTADO","masculino","LEON",3,1300,"EMBARRADOR ZAPATO",28,"Secundaria",2015-03-20,3,0,"PRELIMINAR C",5,0,1,0,1300,1300,0,0
8785,44,"MONTADO","femenino","LEON",3,850,"PRELIMINAR B",20,"Primaria",2012-09-05,2,1,"PRELIMINAR A-B",2,0,1,0,850,850,0,0
8790,30,"MONTADO","masculino","LEON",1,1200,"CARDADOR",32,"Primaria",2012-10-22,4,1,"CRITICO",0,0,1,0,1200,1200,0,0
8801,983,"PESPUNTE","femenino","LEON",3,1000,"PESPUNTADOR C",25,"Secundaria",2012-09-18,3,32,"PESPUNTADOR C",4,2,5,0,1000,1000,0,0
8802,46,"PESPUNTE","masculino","LEON",3,453.32,"PRELIMINAR B",22,"Carrera Tecnica",2013-10-31,3,1,"PRELIMINAR A-B",2,1,3,2,453.32,950,496.68,308
8804,206,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR A",20,"Primaria",2012-09-17,2,6,"PRELIMINAR A-B",2,1,4,2,453.32,910,456.68,41
8805,2,"MONTADO","femenino","LEON",2,850,"PRELIMINAR C",41,"Secundaria",2012-09-12,5,0,"PRELIMINAR C",5,0,1,0,850,850,0,0
8808,9,"PESPUNTE","masculino","LEON",4,1000,"PRELIMINAR A",24,"Secundaria",2016-08-01,3,0,"PRELIMINAR A-B",2,1,4,3,850,1000,150,1260
8814,118,"MONTADO","femenino","LEON",1,1000,"PRELIMINAR A",40,"Ninguno",2015-01-08,4,3,"PRELIMINAR A-B",2,1,3,2,800,1000,200,764
8819,21,"PESPUNTE","femenino","LEON",3,900,"PRELIMINAR B",40,"Secundaria",2013-01-23,4,0,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8821,1273,"PESPUNTE","masculino","LEON",3,1300,"PESPUNTADOR C",21,"Ninguno",2012-09-22,3,42,"PESPUNTADOR C",4,3,8,3,900,1300,400,1093
8823,28,"PESPUNTE","masculino","LEON",1,1500,"PRELIMINAR A",33,"Primaria",2013-07-24,4,0,"PRELIMINAR A-B",2,0,1,0,1500,1500,0,0
8826,30,"PESPUNTE","femenino","LEON",3,800,"PRELIMINAR C",25,"Ninguno",2013-08-07,3,1,"PRELIMINAR C",5,0,1,0,800,800,0,0
8836,23,"MONTADO","masculino","LEON",4,1300,"MONTADOR DE LADOS",25,"Secundaria",2013-07-15,3,0,"CRITICO",0,3,5,1,1100,1300,200,182
8837,52,"MONTADO","masculino","LEON",4,1000,"EMBARRADOR SUELA",26,"Secundaria",2014-06-17,3,1,"PRELIMINAR C",5,0,1,0,1000,1000,0,0
8838,1570,"MONTADO","masculino","LEON",1,1600,"MONTADOR DE LADOS",53,"Ninguno",2012-09-25,6,52,"CRITICO",0,2,5,2,1300,1600,300,980
8843,17,"MONTADO","femenino","LEON",3,800,"PRELIMINAR C",29,"Primaria",2012-09-25,3,0,"PRELIMINAR C",5,0,1,0,800,800,0,0
8866,39,"MONTADO","femenino","LEON",4,950,"PRELIMINAR B",23,"Secundaria",2016-07-19,3,1,"PRELIMINAR A-B",2,1,2,0,950,950,0,0
8867,2,"MONTADO","masculino","LEON",3,1100,"PRELIMINAR A",20,"Primaria",2016-01-04,2,0,"PRELIMINAR A-B",2,0,1,0,1100,1100,0,0
8871,108,"PESPUNTE","femenino","LEON",3,1000,"EMPALMADORA",50,"Secundaria",2012-10-15,5,3,"PRELIMINAR A-B",2,0,1,0,1000,1000,0,0
8876,142,"MONTADO","masculino","LEON",3,800,"PRELIMINAR C",20,"Secundaria",2012-10-15,2,4,"PRELIMINAR C",5,1,2,0,800,800,0,0
8877,99,"MONTADO","femenino","LEON",3,850,"PRELIMINAR C",20,"Primaria",2013-04-16,2,3,"PRELIMINAR C",5,2,3,0,850,850,0,0
8878,239,"MONTADO","masculino","LEON",3,1200,"DISTRIBUIDOR",21,"Secundaria",2014-03-13,3,7,"CRITICO",0,2,4,2,900,1200,300,335
8883,128,"MONTADO","femenino","SILAO",3,800,"PRELIMINAR C",22,"Secundaria",2012-10-23,3,4,"PRELIMINAR C",5,0,1,0,800,800,0,0
8884,1200,"MONTADO","femenino","LEON",3,1000,"APLICAR SPRAY",20,"Secundaria",2013-01-14,2,40,"PRELIMINAR C",5,1,3,1,850,1000,150,827
8887,22,"PESPUNTE","femenino","LEON",3,452.32,"PRELIMINAR C",20,"Primaria",2013-01-31,2,0,"PRELIMINAR C",5,1,2,1,452.32,800,347.68,104
8889,2,"PREPARADO","masculino","LEON",1,453.32,"PESPUNTADOR A",45,"Primaria",2013-03-11,5,0,"PESPUNTADOR A-B",1,0,1,0,453.32,453.32,0,0
8891,7,"MONTADO","masculino","LEON",3,900,"PRELIMINAR B",26,"Ninguno",2013-03-15,3,0,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
8894,94,"MONTADO","femenino","LEON",3,900,"PRELIMINAR B",35,"Ninguno",2012-10-29,4,3,"PRELIMINAR A-B",2,0,1,0,900,900,0,0
8911,163,"PESPUNTE","masculino","LEON",3,900,"PRELIMINAR B",22,"Secundaria",2012-11-12,3,5,"PRELIMINAR A-B",2,1,2,0,900,900,0,0
8915,6,"MONTADO","femenino","LEON",3,800,"PRELIMINAR C",20,"Secundaria",2013-06-10,2,0,"PRELIMINAR C",5,0,1,0,800,800,0,0
8917,2,"AVIO","femenino","LEON",3,850,"PRELIMINAR C",21,"Secundaria",2015-04-14,3,0,"PRELIMINAR C",5,2,5,2,453.32,1400,946.68,804
8918,36,"PESPUNTE","femenino","LEON",3,453.32,"PRELIMINAR A",19,"Secundaria",2013-09-24,2,1,"PRELIMINAR A-B",2,3,5,1,453.32,910,456.68,258
8919,64,"MONTADO","masculino","LEON",3,850,"CORTADOR LASSER",23,"Preparatoria",2012-11-06,3,2,"CORTADOR",3,0,1,0,850,850,0,0
8922,443,"PESPUNTE","femenino","LEON",1,1400,"TRAINEE",24,"Secundaria",2014-07-30,3,14,"PRELIMINAR C",5,4,11,5,453.32,1400,946.68,959
8927,287,"MANUALIDADES","masculino","LEON",3,471.03,"PRELIMINAR C",19,"Secundaria",2013-05-15,2,9,"PRELIMINAR C",5,0,2,1,453.32,471.03,17.71,239
8928,5,"PESPUNTE","femenino","LEON",3,1000,"FLAMEAR",19,"Secundaria",2016-09-02,2,0,"PRELIMINAR C",5,1,6,4,700,1000,300,1120
8930,3,"MONTADO","masculino","LEON",1,1400,"CENTRADOR",36,"Primaria",2014-07-07,4,0,"CRITICO",0,0,1,0,1400,1400,0,0
8935,27,"PREPARADO","femenino","LEON",3,900,"PRELIMINAR B",20,"Secundaria",2014-03-18,2,0,"PRELIMINAR A-B",2,1,5,2,453.32,1400,946.68,413
8936,75,"PREPARADO","femenino","LEON",3,453.32,"PRELIMINAR C",21,"Secundaria",2012-11-30,3,2,"PRELIMINAR C",5,0,1,0,453.32,453.32,0,0
